ticker,event_ticker,title,category,result,expiration_value,market_open_time,market_close_time,market_volume,candle_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,candle_volume,open_interest
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1718683200,0.0100,0.0100,0.0000,0.0000,0.0300,0.0300,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,6.00,18330.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1719115200,0.0000,0.0100,0.0000,0.0000,0.0100,0.0300,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,1100.00,19430.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1719460800,0.0000,0.0100,0.0000,0.0100,0.0100,0.0200,0.0100,0.0200,0.0100,0.0100,0.0100,0.0100,30.00,19430.00
BTCMAX100-24-APR30-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-04-30T23:00:00Z,7656,1710820800,0.0700,0.0800,0.0400,0.0500,1.0000,1.0000,0.0800,0.0800,0.0700,0.0700,0.0700,0.0700,200.00,200.00
BTCMAX100-24-APR30-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-04-30T23:00:00Z,7656,1710907200,0.0500,0.0700,0.0000,0.0700,0.0800,0.1500,0.0800,0.1000,0.1000,0.1000,0.0700,0.0700,542.00,710.00
BTCMAX100-24-APR30-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-04-30T23:00:00Z,7656,1710993600,0.0700,0.1000,0.0600,0.1000,0.1000,0.1300,0.1000,0.1200,0.0700,0.1200,0.0700,0.1100,94.00,794.00
BTCMAX100-24-APR30-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-04-30T23:00:00Z,7656,1711080000,0.1000,0.1200,0.0000,0.0000,0.1200,0.1800,0.1200,0.1500,0.1400,0.1700,0.0900,0.1400,1217.00,1824.00
BTCMAX100-24-APR30-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-04-30T23:00:00Z,7656,1711166400,0.0000,0.0900,0.0000,0.0700,0.1500,0.4900,0.1300,0.1300,0.0900,0.0900,0.0800,0.0800,544.00,1824.00
BTCMAX100-24-APR30-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-04-30T23:00:00Z,7656,1711339200,0.0800,0.0800,0.0000,0.0000,0.1200,0.1500,0.1200,0.1500,0.0800,0.0800,0.0800,0.0800,32.00,1824.00
BTCMAX100-24-APR30-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-04-30T23:00:00Z,7656,1711425600,0.0000,0.0900,0.0000,0.0900,0.1500,0.1700,0.1200,0.1400,0.1500,0.1500,0.1300,0.1300,72.00,1886.00
BTCMAX100-24-APR30-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-04-30T23:00:00Z,7656,1711512000,0.0900,0.1700,0.0100,0.1500,0.1400,1.0000,0.1400,0.2100,0.0900,0.9700,0.0900,0.9700,970.00,2836.00
BTCMAX100-24-APR30-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-04-30T23:00:00Z,7656,1711598400,0.1500,0.1800,0.1500,0.1800,0.2100,0.4000,0.1900,0.1900,0.2100,0.2100,0.2100,0.2100,150.00,2836.00
BTCMAX100-24-APR30-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-04-30T23:00:00Z,7656,1711684800,0.1800,0.1800,0.0100,0.1800,0.1900,0.1900,0.1800,0.1900,0.1800,0.1800,0.1800,0.1800,100.00,2836.00
BTCMAX100-24-APR30-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-04-30T23:00:00Z,7656,1711771200,0.1800,0.1800,0.1600,0.1600,0.1900,0.1900,0.1700,0.1700,0.1800,0.1800,0.1600,0.1600,121.00,2796.00
BTCMAX100-24-APR30-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-04-30T23:00:00Z,7656,1711857600,0.1600,0.1600,0.1600,0.1600,0.1700,0.1700,0.1700,0.1700,0.1600,0.1600,0.1600,0.1600,10.00,2796.00
BTCMAX100-24-APR30-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-04-30T23:00:00Z,7656,1712030400,0.1600,0.1600,0.0100,0.0100,0.1700,0.1800,0.0700,0.0800,0.1600,0.1600,0.1400,0.1400,273.00,2796.00
BTCMAX100-24-APR30-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-04-30T23:00:00Z,7656,1712203200,0.0100,0.0400,0.0100,0.0400,0.0700,0.1400,0.0400,0.0500,0.0400,0.0400,0.0400,0.0400,20.00,2796.00
BTCMAX100-24-APR30-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-04-30T23:00:00Z,7656,1712289600,0.0400,0.0400,0.0100,0.0100,0.0500,0.1900,0.0500,0.0600,0.0400,0.0600,0.0400,0.0600,40.00,2796.00
BTCMAX100-24-APR30-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-04-30T23:00:00Z,7656,1712721600,0.0100,0.0200,0.0100,0.0200,0.0400,0.0700,0.0300,0.0300,0.0400,0.0600,0.0300,0.0300,1729.00,4525.00
BTCMAX100-24-APR30-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-04-30T23:00:00Z,7656,1712980800,0.0200,0.0200,0.0200,0.0200,0.0300,0.0300,0.0300,0.0300,0.0300,0.0300,0.0300,0.0300,500.00,5025.00
BTCMAX100-24-APR30-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-04-30T23:00:00Z,7656,1713153600,0.0200,0.0200,0.0200,0.0200,0.0300,0.0300,0.0300,0.0300,0.0300,0.0300,0.0300,0.0300,1.00,5026.00
BTCMAX100-24-APR30-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-04-30T23:00:00Z,7656,1713326400,0.0200,0.0200,0.0100,0.0100,0.0300,0.0300,0.0300,0.0300,0.0200,0.0200,0.0100,0.0100,956.00,5477.00
BTCMAX100-24-APR30-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-04-30T23:00:00Z,7656,1713412800,0.0100,0.0100,0.0000,0.0000,0.0300,0.0300,0.0200,0.0200,0.0100,0.0300,0.0100,0.0300,39.00,5516.00
BTCMAX100-24-APR30-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-04-30T23:00:00Z,7656,1714276800,0.0000,0.0000,0.0000,0.0000,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,46.00,5562.00
BTCMAX100-24-MAR28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-03-28T23:00:00Z,1553,1710993600,0.0100,0.0100,0.0000,0.0100,0.0200,0.0200,0.0200,0.0200,0.0100,0.0100,0.0100,0.0100,10.00,10.00
BTCMAX100-24-MAR28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-03-28T23:00:00Z,1553,1711512000,0.0000,0.0000,0.0000,0.0000,0.2100,0.2400,0.0100,0.0100,0.0100,0.2300,0.0100,0.2300,784.00,1361.00
BTCMAX100-24-MAR28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-03-28T23:00:00Z,1553,1711598400,0.0000,0.0000,0.0000,0.0000,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,10.00,1361.00
